codigo_municipio;nome_municipio;UF_municipio;nome_bioma;grande_regiao
2900702;Alagoinhas;BA;Mata Atlântica;Nordeste
2900801;Alcobaça;BA;Mata Atlântica;Nordeste
2900900;Almadina;BA;Mata Atlântica;Nordeste
2901007;Amargosa;BA;Mata Atlântica;Nordeste
2901106;Amélia Rodrigues;BA;Mata Atlântica;Nordeste
2901155;América Dourada;BA;Caatinga;Nordeste
2901205;Anagé;BA;Caatinga;Nordeste
2901304;Andaraí;BA;Caatinga;Nordeste
2901353;Andorinha;BA;Caatinga;Nordeste
2901403;Angical;BA;Caatinga;Nordeste
2901502;Anguera;BA;Mata Atlântica;Nordeste
2901601;Antas;BA;Caatinga;Nordeste
2901700;Antônio Cardoso;BA;Mata Atlântica;Nordeste
2901809;Antônio Gonçalves;BA;Caatinga;Nordeste
2901908;Aporá;BA;Mata Atlântica;Nordeste
2901957;Apuarema;BA;Mata Atlântica;Nordeste
2902005;Aracatu;BA;Caatinga;Nordeste
2902054;Araçás;BA;Mata Atlântica;Nordeste
2902104;Araci;BA;Caatinga;Nordeste
2902203;Aramari;BA;Mata Atlântica;Nordeste
2902252;Arataca;BA;Mata Atlântica;Nordeste
2902302;Aratuípe;BA;Mata Atlântica;Nordeste
2902401;Aurelino Leal;BA;Mata Atlântica;Nordeste
2902500;Baianópolis;BA;Cerrado;Nordeste
2902609;Baixa Grande;BA;Caatinga;Nordeste
2902658;Banzaê;BA;Caatinga;Nordeste
2902708;Barra;BA;Caatinga;Nordeste
2902807;Barra da Estiva;BA;Caatinga;Nordeste
2902906;Barra do Choça;BA;Mata Atlântica;Nordeste
2903003;Barra do Mendes;BA;Caatinga;Nordeste
2903102;Barra do Rocha;BA;Mata Atlântica;Nordeste
2903201;Barreiras;BA;Cerrado;Nordeste
2903235;Barro Alto;BA;Caatinga;Nordeste
2903276;Barrocas;BA;Caatinga;Nordeste
2903300;Barro Preto;BA;Mata Atlântica;Nordeste
2903409;Belmonte;BA;Mata Atlântica;Nordeste
2903508;Belo Campo;BA;Mata Atlântica;Nordeste
2903607;Biritinga;BA;Caatinga;Nordeste
2903706;Boa Nova;BA;Mata Atlântica;Nordeste
2903805;Boa Vista do Tupim;BA;Caatinga;Nordeste
2903904;Bom Jesus da Lapa;BA;Caatinga;Nordeste
2903953;Bom Jesus da Serra;BA;Caatinga;Nordeste
2904001;Boninal;BA;Caatinga;Nordeste
2904050;Bonito;BA;Caatinga;Nordeste
2904100;Boquira;BA;Caatinga;Nordeste
2904209;Botuporã;BA;Caatinga;Nordeste
2904308;Brejões;BA;Mata Atlântica;Nordeste
2904407;Brejolândia;BA;Caatinga;Nordeste
2904506;Brotas de Macaúbas;BA;Caatinga;Nordeste
2904605;Brumado;BA;Caatinga;Nordeste
2904704;Buerarema;BA;Mata Atlântica;Nordeste
2904753;Buritirama;BA;Caatinga;Nordeste
2904803;Caatiba;BA;Mata Atlântica;Nordeste
2904852;Cabaceiras do Paraguaçu;BA;Mata Atlântica;Nordeste
2904902;Cachoeira;BA;Mata Atlântica;Nordeste
2905008;Caculé;BA;Caatinga;Nordeste
2905107;Caém;BA;Caatinga;Nordeste
2905156;Caetanos;BA;Caatinga;Nordeste
2905206;Caetité;BA;Cerrado;Nordeste
2905305;Cafarnaum;BA;Caatinga;Nordeste
2905404;Cairu;BA;Mata Atlântica;Nordeste
2905503;Caldeirão Grande;BA;Caatinga;Nordeste
2905602;Camacan;BA;Mata Atlântica;Nordeste
2905701;Camaçari;BA;Mata Atlântica;Nordeste
2905800;Camamu;BA;Mata Atlântica;Nordeste
2905909;Campo Alegre de Lourdes;BA;Caatinga;Nordeste
2906006;Campo Formoso;BA;Caatinga;Nordeste
2906105;Canápolis;BA;Caatinga;Nordeste
2906204;Canarana;BA;Caatinga;Nordeste
2906303;Canavieiras;BA;Mata Atlântica;Nordeste
2906402;Candeal;BA;Caatinga;Nordeste
2906501;Candeias;BA;Mata Atlântica;Nordeste
2906600;Candiba;BA;Caatinga;Nordeste
2906709;Cândido Sales;BA;Mata Atlântica;Nordeste
2906808;Cansanção;BA;Caatinga;Nordeste
2906824;Canudos;BA;Caatinga;Nordeste
2906857;Capela do Alto Alegre;BA;Caatinga;Nordeste
2906873;Capim Grosso;BA;Caatinga;Nordeste
2906899;Caraíbas;BA;Caatinga;Nordeste
2906907;Caravelas;BA;Mata Atlântica;Nordeste
2907004;Cardeal da Silva;BA;Mata Atlântica;Nordeste
2907103;Carinhanha;BA;Caatinga;Nordeste
2907202;Casa Nova;BA;Caatinga;Nordeste
2907301;Castro Alves;BA;Mata Atlântica;Nordeste
2907400;Catolândia;BA;Cerrado;Nordeste
2907509;Catu;BA;Mata Atlântica;Nordeste
2907558;Caturama;BA;Caatinga;Nordeste
2907608;Central;BA;Caatinga;Nordeste
2907707;Chorrochó;BA;Caatinga;Nordeste
2907806;Cícero Dantas;BA;Caatinga;Nordeste
2907905;Cipó;BA;Caatinga;Nordeste
2908002;Coaraci;BA;Mata Atlântica;Nordeste
2908101;Cocos;BA;Cerrado;Nordeste
2908200;Conceição da Feira;BA;Mata Atlântica;Nordeste
2908309;Conceição do Almeida;BA;Mata Atlântica;Nordeste
2908408;Conceição do Coité;BA;Caatinga;Nordeste
2908507;Conceição do Jacuípe;BA;Mata Atlântica;Nordeste
2908606;Conde;BA;Mata Atlântica;Nordeste
2908705;Condeúba;BA;Caatinga;Nordeste
2908804;Contendas do Sincorá;BA;Caatinga;Nordeste
2908903;Coração de Maria;BA;Mata Atlântica;Nordeste
2909000;Cordeiros;BA;Caatinga;Nordeste
2909109;Coribe;BA;Cerrado;Nordeste
2909208;Coronel João Sá;BA;Caatinga;Nordeste
2909307;Correntina;BA;Cerrado;Nordeste
2909406;Cotegipe;BA;Cerrado;Nordeste
2909505;Cravolândia;BA;Mata Atlântica;Nordeste
2909604;Crisópolis;BA;Caatinga;Nordeste
2909703;Cristópolis;BA;Cerrado;Nordeste
