Geocódigo;Nome do município;Sigla da UF;Bioma predominante
3527207;Lorena;SP;Mata Atlântica
3527256;Lourdes;SP;Mata Atlântica
3527306;Louveira;SP;Mata Atlântica
3527405;Lucélia;SP;Mata Atlântica
3527504;Lucianópolis;SP;Cerrado
3527603;Luís Antônio;SP;Cerrado
3527702;Luiziânia;SP;Mata Atlântica
3527801;Lupércio;SP;Mata Atlântica
3527900;Lutécia;SP;Mata Atlântica
3528007;Macatuba;SP;Mata Atlântica
3528106;Macaubal;SP;Mata Atlântica
3528205;Macedônia;SP;Mata Atlântica
3528304;Magda;SP;Mata Atlântica
3528403;Mairinque;SP;Mata Atlântica
3528502;Mairiporã;SP;Mata Atlântica
3528601;Manduri;SP;Mata Atlântica
3528700;Marabá Paulista;SP;Mata Atlântica
3528809;Maracaí;SP;Mata Atlântica
3528858;Marapoama;SP;Mata Atlântica
3528908;Mariápolis;SP;Mata Atlântica
3529005;Marília;SP;Mata Atlântica
3529104;Marinópolis;SP;Mata Atlântica
3529203;Martinópolis;SP;Cerrado
3529302;Matão;SP;Mata Atlântica
3529401;Mauá;SP;Mata Atlântica
3529500;Mendonça;SP;Mata Atlântica
3529609;Meridiano;SP;Mata Atlântica
3529658;Mesópolis;SP;Mata Atlântica
3529708;Miguelópolis;SP;Mata Atlântica
3529807;Mineiros do Tietê;SP;Mata Atlântica
3529906;Miracatu;SP;Mata Atlântica
3530003;Mira Estrela;SP;Mata Atlântica
3530102;Mirandópolis;SP;Mata Atlântica
3530201;Mirante do Paranapanema;SP;Mata Atlântica
3530300;Mirassol;SP;Mata Atlântica
3530409;Mirassolândia;SP;Mata Atlântica
3530508;Mococa;SP;Mata Atlântica
3530607;Mogi das Cruzes;SP;Mata Atlântica
3530706;Mogi Guaçu;SP;Mata Atlântica
3530805;Mogi Mirim;SP;Mata Atlântica
3530904;Mombuca;SP;Mata Atlântica
3531001;Monções;SP;Mata Atlântica
3531100;Mongaguá;SP;Mata Atlântica
3531209;Monte Alegre do Sul;SP;Mata Atlântica
3531308;Monte Alto;SP;Mata Atlântica
3531407;Monte Aprazível;SP;Mata Atlântica
3531506;Monte Azul Paulista;SP;Mata Atlântica
3531605;Monte Castelo;SP;Mata Atlântica
3531704;Monteiro Lobato;SP;Mata Atlântica
3531803;Monte Mor;SP;Mata Atlântica
3531902;Morro Agudo;SP;Mata Atlântica
3532009;Morungaba;SP;Mata Atlântica
3532058;Motuca;SP;Mata Atlântica
3532108;Murutinga do Sul;SP;Mata Atlântica
3532157;Nantes;SP;Mata Atlântica
3532207;Narandiba;SP;Mata Atlântica
3532306;Natividade da Serra;SP;Mata Atlântica
3532405;Nazaré Paulista;SP;Mata Atlântica
3532504;Neves Paulista;SP;Mata Atlântica
3532603;Nhandeara;SP;Mata Atlântica
3532702;Nipoã;SP;Mata Atlântica
3532801;Nova Aliança;SP;Mata Atlântica
3532827;Nova Campina;SP;Mata Atlântica
3532843;Nova Canaã Paulista;SP;Mata Atlântica
3532868;Nova Castilho;SP;Mata Atlântica
3532900;Nova Europa;SP;Mata Atlântica
3533007;Nova Granada;SP;Mata Atlântica
3533106;Nova Guataporanga;SP;Mata Atlântica
3533205;Nova Independência;SP;Mata Atlântica
3533254;Novais;SP;Mata Atlântica
3533304;Nova Luzitânia;SP;Mata Atlântica
3533403;Nova Odessa;SP;Mata Atlântica
3533502;Novo Horizonte;SP;Mata Atlântica
3533601;Nuporanga;SP;Mata Atlântica
3533700;Ocauçu;SP;Cerrado
3533809;Óleo;SP;Mata Atlântica
3533908;Olímpia;SP;Mata Atlântica
3534005;Onda Verde;SP;Mata Atlântica
3534104;Oriente;SP;Mata Atlântica
3534203;Orindiúva;SP;Cerrado
3534302;Orlândia;SP;Mata Atlântica
3534401;Osasco;SP;Mata Atlântica
3534500;Oscar Bressane;SP;Mata Atlântica
3534609;Osvaldo Cruz;SP;Mata Atlântica
3534708;Ourinhos;SP;Mata Atlântica
3534757;Ouroeste;SP;Mata Atlântica
3534807;Ouro Verde;SP;Mata Atlântica
3534906;Pacaembu;SP;Mata Atlântica
3535002;Palestina;SP;Mata Atlântica
3535101;Palmares Paulista;SP;Mata Atlântica
3535200;Palmeira d'Oeste;SP;Mata Atlântica
3535309;Palmital;SP;Mata Atlântica
3535408;Panorama;SP;Mata Atlântica
3535507;Paraguaçu Paulista;SP;Cerrado
3535606;Paraibuna;SP;Mata Atlântica
3535705;Paraíso;SP;Mata Atlântica
3535804;Paranapanema;SP;Cerrado
3535903;Paranapuã;SP;Mata Atlântica
3536000;Parapuã;SP;Mata Atlântica
3536109;Pardinho;SP;Mata Atlântica
3536208;Pariquera-Açu;SP;Mata Atlântica
3536257;Parisi;SP;Mata Atlântica
3536307;Patrocínio Paulista;SP;Cerrado
3536406;Paulicéia;SP;Mata Atlântica
3536505;Paulínia;SP;Mata Atlântica
3536570;Paulistânia;SP;Cerrado
3536604;Paulo de Faria;SP;Cerrado
3536703;Pederneiras;SP;Cerrado
3536802;Pedra Bela;SP;Mata Atlântica
3536901;Pedranópolis;SP;Mata Atlântica
3537008;Pedregulho;SP;Cerrado
3537107;Pedreira;SP;Mata Atlântica
3537156;Pedrinhas Paulista;SP;Mata Atlântica
3537206;Pedro de Toledo;SP;Mata Atlântica
3537305;Penápolis;SP;Mata Atlântica
3537404;Pereira Barreto;SP;Mata Atlântica
3537503;Pereiras;SP;Mata Atlântica
3537602;Peruíbe;SP;Mata Atlântica
3537701;Piacatu;SP;Mata Atlântica
3537800;Piedade;SP;Mata Atlântica
3537909;Pilar do Sul;SP;Mata Atlântica
3538006;Pindamonhangaba;SP;Mata Atlântica
3538105;Pindorama;SP;Mata Atlântica
3538204;Pinhalzinho;SP;Mata Atlântica
3538303;Piquerobi;SP;Mata Atlântica
3538501;Piquete;SP;Mata Atlântica
3538600;Piracaia;SP;Mata Atlântica
3538709;Piracicaba;SP;Mata Atlântica
3538808;Piraju;SP;Mata Atlântica
3538907;Pirajuí;SP;Mata Atlântica
3539004;Pirangi;SP;Mata Atlântica
3539103;Pirapora do Bom Jesus;SP;Mata Atlântica
3539202;Pirapozinho;SP;Mata Atlântica
3539301;Pirassununga;SP;Cerrado
3539400;Piratininga;SP;Mata Atlântica
3539509;Pitangueiras;SP;Mata Atlântica
3539608;Planalto;SP;Mata Atlântica
3539707;Platina;SP;Cerrado
3539806;Poá;SP;Mata Atlântica
3539905;Poloni;SP;Mata Atlântica
3540002;Pompéia;SP;Mata Atlântica
3540101;Pongaí;SP;Mata Atlântica
3540200;Pontal;SP;Mata Atlântica
3540259;Pontalinda;SP;Mata Atlântica
3540309;Pontes Gestal;SP;Mata Atlântica
3540408;Populina;SP;Mata Atlântica
3540507;Porangaba;SP;Mata Atlântica
3540606;Porto Feliz;SP;Mata Atlântica
3540705;Porto Ferreira;SP;Cerrado
3540754;Potim;SP;Mata Atlântica
3540804;Potirendaba;SP;Mata Atlântica
3540853;Pracinha;SP;Mata Atlântica
3540903;Pradópolis;SP;Mata Atlântica
3541000;Praia Grande;SP;Mata Atlântica
3541059;Pratânia;SP;Cerrado
3541109;Presidente Alves;SP;Mata Atlântica
3541208;Presidente Bernardes;SP;Mata Atlântica
3541307;Presidente Epitácio;SP;Mata Atlântica
3541406;Presidente Prudente;SP;Mata Atlântica
3541505;Presidente Venceslau;SP;Mata Atlântica
3541604;Promissão;SP;Mata Atlântica
3541653;Quadra;SP;Mata Atlântica
3541703;Quatá;SP;Mata Atlântica
3541802;Queiroz;SP;Mata Atlântica
3541901;Queluz;SP;Mata Atlântica
3542008;Quintana;SP;Mata Atlântica
3542107;Rafard;SP;Mata Atlântica
3542206;Rancharia;SP;Mata Atlântica
3542305;Redenção da Serra;SP;Mata Atlântica
3542404;Regente Feijó;SP;Mata Atlântica
3542503;Reginópolis;SP;Mata Atlântica
3542602;Registro;SP;Mata Atlântica
3542701;Restinga;SP;Mata Atlântica
3542800;Ribeira;SP;Mata Atlântica
3542909;Ribeirão Bonito;SP;Cerrado
3543006;Ribeirão Branco;SP;Mata Atlântica
3543105;Ribeirão Corrente;SP;Cerrado
3543204;Ribeirão do Sul;SP;Cerrado
3543238;Ribeirão dos Índios;SP;Mata Atlântica
3543253;Ribeirão Grande;SP;Mata Atlântica
3543303;Ribeirão Pires;SP;Mata Atlântica
3543402;Ribeirão Preto;SP;Mata Atlântica
3543501;Riversul;SP;Mata Atlântica
3543600;Rifaina;SP;Cerrado
3543709;Rincão;SP;Mata Atlântica
3543808;Rinópolis;SP;Mata Atlântica
3543907;Rio Claro;SP;Mata Atlântica
3544004;Rio das Pedras;SP;Mata Atlântica
3544103;Rio Grande da Serra;SP;Mata Atlântica
3544202;Riolândia;SP;Mata Atlântica
3544251;Rosana;SP;Mata Atlântica
3544301;Roseira;SP;Mata Atlântica
3544400;Rubiácea;SP;Mata Atlântica
3544509;Rubinéia;SP;Mata Atlântica
3544608;Sabino;SP;Mata Atlântica
3544707;Sagres;SP;Mata Atlântica
3544806;Sales;SP;Mata Atlântica
3544905;Sales Oliveira;SP;Mata Atlântica
3545001;Salesópolis;SP;Mata Atlântica
3545100;Salmourão;SP;Mata Atlântica
3545159;Saltinho;SP;Mata Atlântica
3545209;Salto;SP;Mata Atlântica
3545308;Salto de Pirapora;SP;Mata Atlântica
3545407;Salto Grande;SP;Mata Atlântica
3545506;Sandovalina;SP;Mata Atlântica
3545605;Santa Adélia;SP;Mata Atlântica
3545704;Santa Albertina;SP;Mata Atlântica
3545803;Santa Bárbara d'Oeste;SP;Mata Atlântica
3546009;Santa Branca;SP;Mata Atlântica
3546108;Santa Clara d'Oeste;SP;Mata Atlântica
3546207;Santa Cruz da Conceição;SP;Cerrado
3546256;Santa Cruz da Esperança;SP;Cerrado
3546306;Santa Cruz das Palmeiras;SP;Mata Atlântica
3546405;Santa Cruz do Rio Pardo;SP;Mata Atlântica
3546504;Santa Ernestina;SP;Mata Atlântica
3546603;Santa Fé do Sul;SP;Mata Atlântica
3546702;Santa Gertrudes;SP;Mata Atlântica
3546801;Santa Isabel;SP;Mata Atlântica
3546900;Santa Lúcia;SP;Mata Atlântica
3547007;Santa Maria da Serra;SP;Cerrado
3547106;Santa Mercedes;SP;Mata Atlântica
3547205;Santana da Ponte Pensa;SP;Mata Atlântica
3547304;Santana de Parnaíba;SP;Mata Atlântica
3547403;Santa Rita d'Oeste;SP;Mata Atlântica
3547502;Santa Rita do Passa Quatro;SP;Cerrado
3547601;Santa Rosa de Viterbo;SP;Cerrado
3547650;Santa Salete;SP;Mata Atlântica
3547700;Santo Anastácio;SP;Mata Atlântica
3547809;Santo André;SP;Mata Atlântica
3547908;Santo Antônio da Alegria;SP;Cerrado
3548005;Santo Antônio de Posse;SP;Mata Atlântica
3548054;Santo Antônio do Aracanguá;SP;Mata Atlântica
3548104;Santo Antônio do Jardim;SP;Mata Atlântica
3548203;Santo Antônio do Pinhal;SP;Mata Atlântica
3548302;Santo Expedito;SP;Mata Atlântica
3548401;Santópolis do Aguapeí;SP;Mata Atlântica
3548500;Santos;SP;Mata Atlântica
3548609;São Bento do Sapucaí;SP;Mata Atlântica
3548708;São Bernardo do Campo;SP;Mata Atlântica
3548807;São Caetano do Sul;SP;Mata Atlântica
3548906;São Carlos;SP;Cerrado
3549003;São Francisco;SP;Mata Atlântica
3549102;São João da Boa Vista;SP;Mata Atlântica
3549201;São João das Duas Pontes;SP;Mata Atlântica
3549250;São João de Iracema;SP;Mata Atlântica
3549300;São João do Pau d'Alho;SP;Mata Atlântica
3549409;São Joaquim da Barra;SP;Mata Atlântica
3549508;São José da Bela Vista;SP;Mata Atlântica
3549607;São José do Barreiro;SP;Mata Atlântica
3549706;São José do Rio Pardo;SP;Mata Atlântica
3549805;São José do Rio Preto;SP;Mata Atlântica
3549904;São José dos Campos;SP;Mata Atlântica
3549953;São Lourenço da Serra;SP;Mata Atlântica
3550001;São Luiz do Paraitinga;SP;Mata Atlântica
3550100;São Manuel;SP;Cerrado
3550209;São Miguel Arcanjo;SP;Mata Atlântica
3550308;São Paulo;SP;Mata Atlântica
3550407;São Pedro;SP;Mata Atlântica
3550506;São Pedro do Turvo;SP;Cerrado
3550605;São Roque;SP;Mata Atlântica
3550704;São Sebastião;SP;Mata Atlântica
3550803;São Sebastião da Grama;SP;Mata Atlântica
3550902;São Simão;SP;Cerrado
3551009;São Vicente;SP;Mata Atlântica
3551108;Sarapuí;SP;Mata Atlântica
3551207;Sarutaiá;SP;Mata Atlântica
3551306;Sebastianópolis do Sul;SP;Mata Atlântica
3551405;Serra Azul;SP;Cerrado
3551504;Serrana;SP;Mata Atlântica
3551603;Serra Negra;SP;Mata Atlântica
3551702;Sertãozinho;SP;Mata Atlântica
3551801;Sete Barras;SP;Mata Atlântica
3551900;Severínia;SP;Mata Atlântica
3552007;Silveiras;SP;Mata Atlântica
3552106;Socorro;SP;Mata Atlântica
3552205;Sorocaba;SP;Mata Atlântica
3552304;Sud Mennucci;SP;Mata Atlântica
3552403;Sumaré;SP;Mata Atlântica
3552502;Suzano;SP;Mata Atlântica
3552551;Suzanápolis;SP;Mata Atlântica
3552601;Tabapuã;SP;Mata Atlântica
3552700;Tabatinga;SP;Mata Atlântica
3552809;Taboão da Serra;SP;Mata Atlântica
3552908;Taciba;SP;Mata Atlântica
3553005;Taguaí;SP;Mata Atlântica
3553104;Taiaçu;SP;Mata Atlântica
3553203;Taiúva;SP;Cerrado
3553302;Tambaú;SP;Mata Atlântica
3553401;Tanabi;SP;Mata Atlântica
3553500;Tapiraí;SP;Mata Atlântica
3553609;Tapiratiba;SP;Mata Atlântica
3553658;Taquaral;SP;Cerrado
3553708;Taquaritinga;SP;Mata Atlântica
3553807;Taquarituba;SP;Mata Atlântica
3553856;Taquarivaí;SP;Cerrado
3553906;Tarabai;SP;Mata Atlântica
3553955;Tarumã;SP;Mata Atlântica
3554003;Tatuí;SP;Mata Atlântica
3554102;Taubaté;SP;Mata Atlântica
3554201;Tejupá;SP;Mata Atlântica
3554300;Teodoro Sampaio;SP;Mata Atlântica
3554409;Terra Roxa;SP;Mata Atlântica
3554508;Tietê;SP;Mata Atlântica
3554607;Timburi;SP;Mata Atlântica
3554656;Torre de Pedra;SP;Cerrado
3554706;Torrinha;SP;Mata Atlântica
3554755;Trabiju;SP;Cerrado
3554805;Tremembé;SP;Mata Atlântica
3554904;Três Fronteiras;SP;Mata Atlântica
3554953;Tuiuti;SP;Mata Atlântica
3555000;Tupã;SP;Mata Atlântica
3555109;Tupi Paulista;SP;Mata Atlântica
3555208;Turiúba;SP;Mata Atlântica
3555307;Turmalina;SP;Mata Atlântica
3555356;Ubarana;SP;Mata Atlântica
3555406;Ubatuba;SP;Mata Atlântica
3555505;Ubirajara;SP;Cerrado
3555604;Uchoa;SP;Mata Atlântica
3555703;União Paulista;SP;Mata Atlântica
3555802;Urânia;SP;Mata Atlântica
3555901;Uru;SP;Mata Atlântica
3556008;Urupês;SP;Mata Atlântica
3556107;Valentim Gentil;SP;Mata Atlântica
3556206;Valinhos;SP;Mata Atlântica
3556305;Valparaíso;SP;Mata Atlântica
3556354;Vargem;SP;Mata Atlântica
3556404;Vargem Grande do Sul;SP;Mata Atlântica
3556453;Vargem Grande Paulista;SP;Mata Atlântica
3556503;Várzea Paulista;SP;Mata Atlântica
3556602;Vera Cruz;SP;Mata Atlântica
3556701;Vinhedo;SP;Mata Atlântica
3556800;Viradouro;SP;Mata Atlântica
3556909;Vista Alegre do Alto;SP;Mata Atlântica
3556958;Vitória Brasil;SP;Mata Atlântica
3557006;Votorantim;SP;Mata Atlântica
3557105;Votuporanga;SP;Mata Atlântica
3557154;Zacarias;SP;Mata Atlântica
3557204;Chavantes;SP;Mata Atlântica
3557303;Estiva Gerbi;SP;Mata Atlântica
4100103;Abatiá;PR;Mata Atlântica
4100202;Adrianópolis;PR;Mata Atlântica
4100301;Agudos do Sul;PR;Mata Atlântica
4100400;Almirante Tamandaré;PR;Mata Atlântica
4100459;Altamira do Paraná;PR;Mata Atlântica
4100509;Altônia;PR;Mata Atlântica
4100608;Alto Paraná;PR;Mata Atlântica
4100707;Alto Piquiri;PR;Mata Atlântica
4100806;Alvorada do Sul;PR;Mata Atlântica
4100905;Amaporã;PR;Mata Atlântica
4101002;Ampére;PR;Mata Atlântica
4101051;Anahy;PR;Mata Atlântica
4101101;Andirá;PR;Mata Atlântica
4101150;Ângulo;PR;Mata Atlântica
4101200;Antonina;PR;Mata Atlântica
4101309;Antônio Olinto;PR;Mata Atlântica
4101408;Apucarana;PR;Mata Atlântica
4101507;Arapongas;PR;Mata Atlântica
4101606;Arapoti;PR;Mata Atlântica
4101655;Arapuã;PR;Mata Atlântica
4101705;Araruna;PR;Mata Atlântica
4101804;Araucária;PR;Mata Atlântica
4101853;Ariranha do Ivaí;PR;Mata Atlântica
4101903;Assaí;PR;Mata Atlântica
4102000;Assis Chateaubriand;PR;Mata Atlântica
4102109;Astorga;PR;Mata Atlântica
4102208;Atalaia;PR;Mata Atlântica
4102307;Balsa Nova;PR;Mata Atlântica
4102406;Bandeirantes;PR;Mata Atlântica
4102505;Barbosa Ferraz;PR;Mata Atlântica
4102604;Barracão;PR;Mata Atlântica
4102703;Barra do Jacaré;PR;Mata Atlântica
4102752;Bela Vista da Caroba;PR;Mata Atlântica
4102802;Bela Vista do Paraíso;PR;Mata Atlântica
4102901;Bituruna;PR;Mata Atlântica
4103008;Boa Esperança;PR;Mata Atlântica
4103024;Boa Esperança do Iguaçu;PR;Mata Atlântica
4103040;Boa Ventura de São Roque;PR;Mata Atlântica
4103057;Boa Vista da Aparecida;PR;Mata Atlântica
4103107;Bocaiúva do Sul;PR;Mata Atlântica
4103156;Bom Jesus do Sul;PR;Mata Atlântica
4103206;Bom Sucesso;PR;Mata Atlântica
4103222;Bom Sucesso do Sul;PR;Mata Atlântica
4103305;Borrazópolis;PR;Mata Atlântica
4103354;Braganey;PR;Mata Atlântica
4103370;Brasilândia do Sul;PR;Mata Atlântica
4103404;Cafeara;PR;Mata Atlântica
4103453;Cafelândia;PR;Mata Atlântica
4103479;Cafezal do Sul;PR;Mata Atlântica
4103503;Califórnia;PR;Mata Atlântica
4103602;Cambará;PR;Mata Atlântica
4103701;Cambé;PR;Mata Atlântica
4103800;Cambira;PR;Mata Atlântica
4103909;Campina da Lagoa;PR;Mata Atlântica
4103958;Campina do Simão;PR;Mata Atlântica
4104006;Campina Grande do Sul;PR;Mata Atlântica
4104055;Campo Bonito;PR;Mata Atlântica
4104105;Campo do Tenente;PR;Mata Atlântica
4104204;Campo Largo;PR;Mata Atlântica
4104253;Campo Magro;PR;Mata Atlântica
4104303;Campo Mourão;PR;Mata Atlântica
4104402;Cândido de Abreu;PR;Mata Atlântica
4104428;Candói;PR;Mata Atlântica
4104451;Cantagalo;PR;Mata Atlântica
4104501;Capanema;PR;Mata Atlântica
4104600;Capitão Leônidas Marques;PR;Mata Atlântica
4104659;Carambeí;PR;Mata Atlântica
4104709;Carlópolis;PR;Mata Atlântica
4104808;Cascavel;PR;Mata Atlântica
4104907;Castro;PR;Mata Atlântica
4105003;Catanduvas;PR;Mata Atlântica
4105102;Centenário do Sul;PR;Mata Atlântica
4105201;Cerro Azul;PR;Mata Atlântica
4105300;Céu Azul;PR;Mata Atlântica
4105409;Chopinzinho;PR;Mata Atlântica
4105508;Cianorte;PR;Mata Atlântica
4105607;Cidade Gaúcha;PR;Mata Atlântica
4105706;Clevelândia;PR;Mata Atlântica
4105805;Colombo;PR;Mata Atlântica
4105904;Colorado;PR;Mata Atlântica
4106001;Congonhinhas;PR;Mata Atlântica
4106100;Conselheiro Mairinck;PR;Mata Atlântica
4106209;Contenda;PR;Mata Atlântica
4106308;Corbélia;PR;Mata Atlântica
4106407;Cornélio Procópio;PR;Mata Atlântica
4106456;Coronel Domingos Soares;PR;Mata Atlântica
4106506;Coronel Vivida;PR;Mata Atlântica
4106555;Corumbataí do Sul;PR;Mata Atlântica
4106571;Cruzeiro do Iguaçu;PR;Mata Atlântica
4106605;Cruzeiro do Oeste;PR;Mata Atlântica
4106704;Cruzeiro do Sul;PR;Mata Atlântica
4106803;Cruz Machado;PR;Mata Atlântica
4106852;Cruzmaltina;PR;Mata Atlântica
4106902;Curitiba;PR;Mata Atlântica
4107009;Curiúva;PR;Mata Atlântica
4107108;Diamante do Norte;PR;Mata Atlântica
4107124;Diamante do Sul;PR;Mata Atlântica
4107157;Diamante D'Oeste;PR;Mata Atlântica
4107207;Dois Vizinhos;PR;Mata Atlântica
4107256;Douradina;PR;Mata Atlântica
4107306;Doutor Camargo;PR;Mata Atlântica
4107405;Enéas Marques;PR;Mata Atlântica
4107504;Engenheiro Beltrão;PR;Mata Atlântica
4107520;Esperança Nova;PR;Mata Atlântica
4107538;Entre Rios do Oeste;PR;Mata Atlântica
4107546;Espigão Alto do Iguaçu;PR;Mata Atlântica
4107553;Farol;PR;Mata Atlântica
4107603;Faxinal;PR;Mata Atlântica
4107652;Fazenda Rio Grande;PR;Mata Atlântica
4107702;Fênix;PR;Mata Atlântica
4107736;Fernandes Pinheiro;PR;Mata Atlântica
4107751;Figueira;PR;Mata Atlântica
4107801;Floraí;PR;Mata Atlântica
4107850;Flor da Serra do Sul;PR;Mata Atlântica
4107900;Floresta;PR;Mata Atlântica
4108007;Florestópolis;PR;Mata Atlântica
4108106;Flórida;PR;Mata Atlântica
4108205;Formosa do Oeste;PR;Mata Atlântica
4108304;Foz do Iguaçu;PR;Mata Atlântica
4108320;Francisco Alves;PR;Mata Atlântica
4108403;Francisco Beltrão;PR;Mata Atlântica
4108452;Foz do Jordão;PR;Mata Atlântica
4108502;General Carneiro;PR;Mata Atlântica
4108551;Godoy Moreira;PR;Mata Atlântica
4108601;Goioerê;PR;Mata Atlântica
4108650;Goioxim;PR;Mata Atlântica
4108700;Grandes Rios;PR;Mata Atlântica
4108809;Guaíra;PR;Mata Atlântica
4108908;Guairaçá;PR;Mata Atlântica
4108957;Guamiranga;PR;Mata Atlântica
4109005;Guapirama;PR;Mata Atlântica
4109104;Guaporema;PR;Mata Atlântica
4109203;Guaraci;PR;Mata Atlântica
4109302;Guaraniaçu;PR;Mata Atlântica
4109401;Guarapuava;PR;Mata Atlântica
4109500;Guaraqueçaba;PR;Mata Atlântica
4109609;Guaratuba;PR;Mata Atlântica
4109658;Honório Serpa;PR;Mata Atlântica
4109708;Ibaiti;PR;Mata Atlântica
4109757;Ibema;PR;Mata Atlântica
4109807;Ibiporã;PR;Mata Atlântica
4109906;Icaraíma;PR;Mata Atlântica
4110003;Iguaraçu;PR;Mata Atlântica
4110052;Iguatu;PR;Mata Atlântica
4110078;Imbaú;PR;Mata Atlântica
4110102;Imbituva;PR;Mata Atlântica
4110201;Inácio Martins;PR;Mata Atlântica
4110300;Inajá;PR;Mata Atlântica
4110409;Indianópolis;PR;Mata Atlântica
4110508;Ipiranga;PR;Mata Atlântica
4110607;Iporã;PR;Mata Atlântica
4110656;Iracema do Oeste;PR;Mata Atlântica
4110706;Irati;PR;Mata Atlântica
4110805;Iretama;PR;Mata Atlântica
4110904;Itaguajé;PR;Mata Atlântica
4110953;Itaipulândia;PR;Mata Atlântica
4111001;Itambaracá;PR;Mata Atlântica
4111100;Itambé;PR;Mata Atlântica
4111209;Itapejara d'Oeste;PR;Mata Atlântica
4111258;Itaperuçu;PR;Mata Atlântica
4111308;Itaúna do Sul;PR;Mata Atlântica
4111407;Ivaí;PR;Mata Atlântica
4111506;Ivaiporã;PR;Mata Atlântica
4111555;Ivaté;PR;Mata Atlântica
4111605;Ivatuba;PR;Mata Atlântica
4111704;Jaboti;PR;Mata Atlântica
4111803;Jacarezinho;PR;Mata Atlântica
4111902;Jaguapitã;PR;Mata Atlântica
4112009;Jaguariaíva;PR;Cerrado
4112108;Jandaia do Sul;PR;Mata Atlântica
4112207;Janiópolis;PR;Mata Atlântica
4112306;Japira;PR;Mata Atlântica
4112405;Japurá;PR;Mata Atlântica
4112504;Jardim Alegre;PR;Mata Atlântica
4112603;Jardim Olinda;PR;Mata Atlântica
4112702;Jataizinho;PR;Mata Atlântica
4112751;Jesuítas;PR;Mata Atlântica
4112801;Joaquim Távora;PR;Mata Atlântica
4112900;Jundiaí do Sul;PR;Mata Atlântica
4112959;Juranda;PR;Mata Atlântica
4113007;Jussara;PR;Mata Atlântica
4113106;Kaloré;PR;Mata Atlântica
4113205;Lapa;PR;Mata Atlântica
4113254;Laranjal;PR;Mata Atlântica
4113304;Laranjeiras do Sul;PR;Mata Atlântica
4113403;Leópolis;PR;Mata Atlântica
4113429;Lidianópolis;PR;Mata Atlântica
4113452;Lindoeste;PR;Mata Atlântica
4113502;Loanda;PR;Mata Atlântica
4113601;Lobato;PR;Mata Atlântica
4113700;Londrina;PR;Mata Atlântica
4113734;Luiziana;PR;Mata Atlântica
4113759;Lunardelli;PR;Mata Atlântica
4113809;Lupionópolis;PR;Mata Atlântica
4113908;Mallet;PR;Mata Atlântica
4114005;Mamborê;PR;Mata Atlântica
4114104;Mandaguaçu;PR;Mata Atlântica
4114203;Mandaguari;PR;Mata Atlântica
4114302;Mandirituba;PR;Mata Atlântica
4114351;Manfrinópolis;PR;Mata Atlântica
4114401;Mangueirinha;PR;Mata Atlântica
4114500;Manoel Ribas;PR;Mata Atlântica
4114609;Marechal Cândido Rondon;PR;Mata Atlântica
4114708;Maria Helena;PR;Mata Atlântica
4114807;Marialva;PR;Mata Atlântica
4114906;Marilândia do Sul;PR;Mata Atlântica
4115002;Marilena;PR;Mata Atlântica
4115101;Mariluz;PR;Mata Atlântica
4115200;Maringá;PR;Mata Atlântica
4115309;Mariópolis;PR;Mata Atlântica
4115358;Maripá;PR;Mata Atlântica
4115408;Marmeleiro;PR;Mata Atlântica
4115457;Marquinho;PR;Mata Atlântica
4115507;Marumbi;PR;Mata Atlântica
4115606;Matelândia;PR;Mata Atlântica
4115705;Matinhos;PR;Mata Atlântica
